"rr","year","revenue","rrcode","revenue.ton.miles","price","price.capital","quantity.capital","price.cars","price.locomotives","quantity.cars","quantity.locomotives","quantity.fuel","price.fuel","price.labor","quantity.labor","average.length.of.haul","miles.of.road","percent.unit","percent.bulk"
"FEC",1991,198463524.731202,422600,3862377000,0.0513837786242,NA,NA,7340.21575095096,59498.6377326441,3172,77,14150952,1.07024705557883,25.3062507577636,2002859,239.7949371,442,0.0457121049243142,0.549151765285623
"GTW",1983,429665467.292464,614900,3633132000,0.118263103925886,NA,NA,7275.22861623959,50904.6414793342,7875,197,17273000,1.70674024955608,37.2514554725947,6891000,215.0291138,950,0.0248491425807798,0.132375942762405
"GTW",1984,629078644.71517,114900,5581447000,0.112708880818033,NA,NA,5830.59743082413,42566.644798394,9922,259,30376862,1.50124321975732,47.2508847151197,6902000,226.5197601,1325,0.0554513370457518,0.118173413277429
"GTW",1985,624933079.374824,114900,4960680000,0.125977301372962,NA,NA,5297.71829061013,41008.377759503,9432,247,28958133,1.34628682369745,38.8472245437926,8359000,184.989563,1310,0.0214730190640671,0.0999123700031339
"GTW",1986,590995577.499695,114900,5152168000,0.114708134032061,NA,NA,5740.2534340049,32989.7005181058,8678,253,28818465,0.92625571933488,37.1293859590982,8604000,190.8634491,1311,0.0323936413539004,0.0917133740903372
"GTW",1987,547068074.691316,114900,4885577000,0.111976144208006,NA,NA,4310.74012254734,28180.4765086897,8451,235,27550026,0.861931003142648,37.3575593879827,7676000,175.1102905,943,0.0399610792723176,0.10230454282299
"GTW",1988,568779692.005373,114900,5114773000,0.111203310881123,NA,NA,3985.27548301631,21877.9737537212,7937,244,27981465,0.821683204541311,38.8213274641253,7306000,181.7358246,931,0.0297983917347027,0.0739940160236425
"GTW",1989,552074054.206161,114900,5236667000,0.105424701285409,NA,NA,4579.44276737524,9889.26200412093,6861,239,28895148,0.813006911149063,36.0716030567566,7113000,184.3247833,959,0.0353581481332702,0.0619293849664985
"GTW",1990,512996117.033148,114900,5023904000,0.102111050894513,NA,NA,4303.2548997801,7640.770974863,6584,249,27654264,0.993346735269985,37.2234345684423,6729154,189.2385101,927,0.0661887637847169,0.0792343377719872
"GTW",1991,425159358.38136,114900,4909912000,0.0865920526439905,NA,NA,4123.87470109183,5398.76376510884,6321,260,24082674,1.01755247794473,37.3809813766919,5855854,206.2988281,925,0.0858545293392372,0.0767600430889866
"GTW",1992,376487265.234435,114900,5261600000,0.0715537603075938,NA,NA,4074.89560145124,3617.82497840862,5960,263,24285657,0.918017350654517,34.5419882475353,5716042,226.1400299,925,0.0895308363683694,0.070517526557595
"GTW",1993,407187236.971101,114900,6170907000,0.0659849900462121,NA,NA,3801.97618331107,3182.30478115383,5763,248,28110251,0.908214865543034,34.5994664262733,5755432,239.93573,925,0.0976609943823389,0.081961503196659
"GTW",1994,441981840.762959,114900,6454523000,0.0684762980568757,NA,NA,3691.35395366553,3320.4812858604,5235,242,27104964,0.994533864623084,32.6346339803004,5811823,219.2060852,925,0.0536723417793276,0.0736404246020121
"GTW",1995,388282419.108642,114900,6473610000,0.0599792726328342,NA,NA,3589.9159358275,3113.72010698628,5075,249,26441070,0.943879474456433,33.8446990184226,5495100,236.8336182,916,0.0760507555800273,0.0759599769693834
"GTW",1996,534233617.954684,114900,9479505000,0.0563566998439986,NA,NA,1587.83221756412,4958.79605826134,5092,249,31327645,1.08753842180574,36.1314092225063,4513914,280.7577515,918,0.0951744365138009,0.111751512081978
"GTW",1997,485518400.113888,114900,9752803000,0.0497824471707147,NA,NA,2161.65310451982,6996.80199628605,4976,244,33855000,0.901667846780737,41.1320930750028,3820395,264.0960388,659,0.0927258073461455,0.0867491147978428
"GTW",1998,454963497.55881,114900,9491268000,0.0479349542715273,NA,NA,2298.62604463824,11009.2472192104,4839,240,29967560,0.582245647957086,36.1359586408861,4181118,260.5129395,646.0499878,0.0950115945825678,0.0831311062208801
"ICG",1983,1523533296.55846,124100,24351136000,0.0625651836759672,NA,NA,4433.19636207196,59963.9499524967,35022,1082,89887220,1.54235092349982,33.4340975107765,21731000,314.2974243,7086,0.184715834530266,0.170154045169366
"ICG",1984,1640911237.60282,124100,27016738000,0.0607368379410873,NA,NA,3936.74735884393,36966.7902184695,32878,1023,94487474,1.46523569756715,34.539065737089,20765000,311.1452026,6676,0.214768888753335,0.172185323540431
"ICG",1985,1487695488.5926,124100,25747172000,0.0577809278856956,NA,NA,3648.59111833962,46639.102351152,28231,862,89581923,1.32012668489078,32.0465133345677,19147000,306.0621338,4772,0.229629526613641,0.165573243143046
"ICG",1986,1133051126.322,124100,19922088000,0.0568741151189576,NA,NA,3124.46918195288,45585.5713670919,15799,557,69175412,0.810846306216689,29.3814498631332,13994000,276.7648621,3788,0.197476777243303,0.159138553244126
"ICG",1987,915786588.65712,124100,16991851000,0.0538956343636205,NA,NA,2799.90694918657,34516.5054634223,17172,558,58604762,0.84637655819032,32.7691920493147,10126000,261.2121582,3205,0.165122119008694,0.186541188372127
"ICG",1988,916487079.818243,124100,17015833000,0.0538608412422855,NA,NA,2159.18721849115,28779.4864430492,17207,548,59023648,0.767510259026232,37.2921421957102,8651000,247.8563385,2900,0.182390660814689,0.193918767929298
"ICG",1989,856579402.100286,124100,17311325000,0.049480868858986,NA,NA,811.494746292886,12460.8599999795,17012,516,57075853,0.8434829879266,42.0555012216072,7332000,245.8471222,2887,0.25607789347471,0.202241255938391
"ICG",1990,808673650.01528,124100,17517983000,0.0461624862871074,NA,NA,580.981749022197,11003.5585527174,16431,471,51227875,0.927678299936064,38.2240463190453,7054613,264.3146667,2773,0.215132687980395,0.178674892856275
"ICG",1991,802697746.784891,124100,19357391000,0.0414672487002454,NA,NA,608.146875724453,9363.52249914146,16291,502,53428778,0.895770586756901,36.1279298140167,7017484,279.6300659,2766,0.330701959370454,0.199958790916652
"ICG",1992,774392559.96699,124100,18734614000,0.0413348553627521,NA,NA,601.760286046994,11018.5395354502,15792,449,50347419,0.844762320723216,37.0192758612046,6538977,273.4980164,2732,0.341044911200199,0.182710620747066
"ICG",1993,772993865.929983,124100,20333433000,0.0380159054267906,NA,NA,787.217273656,10519.6151404523,15391,468,51103615,0.821846665543369,36.2000641205702,6430506,302.9640503,2717,0.311768124300505,0.20315699967249
"ICG",1994,779872673.351649,124100,21160582000,0.0368549727673676,NA,NA,1305.3174617107,17156.1719193789,16178,417,52467894,0.812216847582662,36.927344836438,6441683,297.2576294,2665,0.359946453835722,0.176533424938868
"ICG",1995,798905979.641225,124100,24635672000,0.0324288283932837,NA,NA,1738.51462736507,24652.8400442746,15767,397,57757921,0.761105162253846,35.8759066674034,6795958,348.8088684,2642,0.421889730391133,0.196218558421768
"ICG",1996,744628688.146406,124100,22131626000,0.0336454577782223,NA,NA,1828.85535651411,25791.1027047716,15779,391,52299732,0.86083018211053,35.7255485511403,6482441,332.9115295,2623,0.401054646567815,0.171273711400034
"ICG",1997,742607391.618317,124100,22157554000,0.0335148632208373,NA,NA,1719.95456306261,30128.708512309,15375,365,52105148,0.821813233802172,34.8413511020572,6631054,327.8181152,2598,0.397454913091827,0.156470480875246
"ICG",1998,772535654.04857,124100,23359201000,0.0330720067886128,NA,NA,1548.2701101055,26887.732383595,15354,346,52944358,0.648897519124877,35.4062964166585,6585258,320.6611328,2593,0.418810399190503,0.1521791052488
"KCS",1983,574774620.566223,134500,11280986000,0.0509507431855888,NA,NA,10441.6807184778,123002.520678129,6749,314,37445474,1.59408191374643,35.5114305741584,5171000,331.5888977,1661,0.381439367366862,0.112337847400067
"KCS",1984,597971576.863308,134500,12011518000,0.0497831811818713,NA,NA,9608.85979798422,102793.305997461,6724,326,38470806,1.52562456600618,37.4143218660511,5112000,341.2169189,1661,0.390334539647695,0.143394945951425
"KCS",1985,563462044.434505,134500,11619652000,0.0484921617647847,NA,NA,7730.61652342282,97111.0326635806,6948,315,39374329,1.24035494866628,36.1466767717843,4825000,315.3829041,1661,0.435126299228843,0.118446438724408
"KCS",1986,519859192.366172,134500,11296071000,0.0460212398068472,NA,NA,14311.7267680126,95667.8637662501,6950,265,35958638,0.80472145848979,37.7620378133192,4525000,345.1394958,1666,0.414251543575005,0.108779046465776
"KCS",1987,524477992.026811,134500,11551454000,0.0454036342114863,NA,NA,3577.60434770477,77344.5769267709,6492,265,34858665,0.825227973112312,37.7258199869737,4352000,329.6365662,1665,0.404085213061278,0.105566676855106
"KCS",1988,518094089.244979,134500,11529960000,0.044934595544562,NA,NA,2858.38074374251,69015.6966963992,6489,265,34864268,0.761936711298396,36.0256254773008,4306000,332.0458374,1681,0.399467763180472,0.102383343999511
"KCS",1989,502255743.047706,134500,11591100000,0.0433311543380444,NA,NA,2589.38620309194,67078.7936682038,6170,277,34605442,0.817844126625318,37.3221322383041,4197000,333.7777405,1681,0.403512900908243,0.114897010211589
"KCS",1990,496964733.193682,134500,12013662000,0.0413666318557723,NA,NA,2159.44608667051,80425.0524477322,6718,263,33821126,1.0114808959715,38.2443428472918,3984254,321.9267273,1681,0.381473696459297,0.120084584417026
"KCS",1991,498639532.867516,134500,12183838000,0.0409263101551018,NA,NA,1940.67572043932,116074.59034586,6741,241,31625954,0.919765400575351,37.2181474901631,3927733,320.5766907,1682,0.3866551179712,0.125013140078421
"KCS",1992,NA,134500,13196318000,NA,NA,NA,Inf,117017.74438417,NA,228,32938781,0.836039482508115,NA,NA,321.3676147,1680,0.36936842737613,NA
"KCS",1993,NA,134500,13688600000,NA,NA,NA,Inf,79494.3730140667,NA,255,34578602,0.753213489855356,NA,NA,304.9908752,1712,0.356724456695985,NA
"KCS",1994,NA,134500,15560152000,NA,NA,NA,Inf,74154.0533392619,NA,382,49995198,0.695449070919555,NA,NA,261.2297974,2880,0.289275539917605,NA
"KCS",1995,693409790.477818,134500,18921558000,0.0366465483697388,NA,NA,2418.15429301084,76294.3256407473,15402,422,57592772,0.73085294271455,36.6328119071528,5576286,302.4884033,2931,0.261754757946558,0.168250773333417
